Statement,Label
U.S. executives tell Congress they want permanent tax reform,TRUE
U.S. expands Central American refugee screening program,TRUE
U.S. expects to continue strong Philippines alliance despite Duterte signal,TRUE
"U.S. expels 15 Cuban diplomats, fuelling tensions with Havana",TRUE
"U.S. expels 15 Cuban diplomats, fuelling tensions with Havana",TRUE
U.S. experts think North Korea could launch missile 'within days': government sources,TRUE
U.S. expresses 'strong disappointment and protest' over Russia retaliation,TRUE
U.S. expulsion of Cuban diplomats includes all business officers,TRUE
U.S. extends overtime pay to 4.2 million salaried workers,TRUE
U.S. extends some Iran sanctions relief under nuclear deal,TRUE
U.S. extends some Iran sanctions relief under nuclear deal,TRUE
"U.S. farm groups discuss policy with Clinton staff, pursue Trump",TRUE
U.S. farm groups oppose Trump's cuts to agriculture spending,TRUE
U.S. farm heartland lobbies to steer Trump away from Mexico trade war,TRUE
U.S. farm lobby turns up heat on Trump team as NAFTA talks near,TRUE
U.S. farmers ask Trump to stay the course on Cuba,TRUE
"U.S. farmers slam Trump's Cuba clampdown, press forward with trade visit",TRUE
U.S. FCC chairman plans fast-track repeal of net neutrality: sources,TRUE
U.S. FCC chief unveils plan to scrap Obama-era internet rules,TRUE
"U.S. federal employee 'gag orders' may be illegal, lawmakers warn Trump",TRUE
U.S. federal government can pay bills through early September: Mnuchin,TRUE
U.S. FIGHTER JETS SCRAMBLED: Russian Bombers Caught Flying Near Alaska…First Time Since 2015,FALSE
U.S. files suit against DynCorp International over Iraq contract,TRUE
"U.S. firm Air Products, China's Yankuang plan to build $3.5 billion coal-to-syngas plant in China",TRUE
"U.S. firm Air Products, China's Yankuang plan to build $3.5 billion coal-to-syngas plant in China",TRUE
U.S. firms invited to bid for Saudi nuclear plants,TRUE
U.S. firms push Washington to restart nuclear pact talks with Riyadh: sources,TRUE
U.S. flexes muscles as Asia worries about South China Sea row,TRUE
U.S. flies bombers over Korea as Trump discusses options,TRUE
U.S. focus on internal issues will change world order: Germany,TRUE
U.S. follows Mexico in backing disputed Honduran vote result,TRUE
U.S. follows Mexico in backing disputed Honduran vote result,TRUE
U.S. forces apologize for 'highly offensive' Afghan propaganda leaflet,TRUE
U.S. foreign policy veteran warns Trump would make world less stable,TRUE
U.S. formally accuses Russian hackers of political cyber attacks,TRUE
U.S. frustration simmers over Belgium's struggle with militant threat,TRUE
U.S. general backs Germany to host new NATO operations command,TRUE
U.S. general Lori Robinson to become first woman to lead combatant command,TRUE
U.S. general says concerned about Iran's long-term activities in region,TRUE
U.S. general sees no change in Pakistan behavior despite Trump tough line,TRUE
U.S. general sets two-year goal for driving back Afghan Taliban,TRUE
U.S. gets warm words from China's Xi ahead of Trump visit,TRUE
U.S. gets warm words from China's Xi ahead of Trump visit,TRUE
U.S. gives China draft proposal for tougher North Korea sanctions - sources,TRUE
U.S. gives Laos extra $90 million to help clear unexploded ordnance,TRUE
U.S. Gives The United Nations BILLIONS Of Your Tax Dollars For What?,FALSE
U.S. GMO food labeling bill passes Senate,TRUE
U.S. government and North Carolina escalate legal fight over transgender law,TRUE
"U.S. government committed to helping Flint, Michigan, fix water problem: White House",TRUE
U.S. government crackdown threatens Kaspersky’s American dream,TRUE
U.S. government delays Obama earnings-stripping rule deadline,TRUE
U.S. government loses to Russia's disinformation campaign: advisers,TRUE
U.S. government may provide up to $80 billion in Harvey aid: Texas congressman,TRUE
U.S. government says 12.2 million consumers in Obamacare individual plans,TRUE
U.S. government says benchmark 2017 Healthcare.gov premiums up 25 percent,TRUE
U.S. government seeks comments for fuel-economy standards review,TRUE
U.S. government shares technical details on North Korean hacking campaign,TRUE
U.S. government shifts $81 million to Zika vaccine research,TRUE
U.S. government shutdown possible if Democrats don't act better: Mulvaney,TRUE
U.S. GOVERNMENT THREATENS ILLEGAL SEIZURE OF FAMILY’S LAND NEAR AREA-51 BASE,FALSE
U.S. government watchdog calls for changes in Afghan training effort,TRUE
"U.S. government watchdog to review Mar-a-Lago trips, Trump hotel profits",TRUE
U.S. governors prepare wish lists for Trump infrastructure promise,TRUE
U.S. governors urge Trump to make insurance payments,TRUE
U.S. governors want Congress to keep funding health benefits for poor,TRUE
U.S. governors work Senate as new power brokers in Obamacare repeal,TRUE
"U.S. governors, hackers, academics team up to secure elections",TRUE
U.S. Green Party's Stein investigated in North Dakota pipeline protest,TRUE
U.S. guidance on school restroom choice opposed by some states,TRUE
U.S. Gulf Coast groups concerned as Trump picks BP lawyer to top DOJ post,TRUE
"U.S. gun rules heighten tension between police, citizens: Obama",TRUE
"U.S. halts new coal leases on federal land, first review in decades",TRUE
"U.S. hands over 1,100 pages of Benghazi records: House panel chairman",TRUE
"U.S. has credibility with both Israel, Palestinians: Haley",TRUE
U.S. has disqualified itself from MidEast peace process: Abbas,TRUE
U.S. has 'frank' exchange on South China Sea during Trump visit,TRUE
U.S. has 'frank' exchange on South China Sea during Trump visit,TRUE
U.S. has 'ironclad' commitment to NATO mutual defense: White House,TRUE
"U.S. has lost trust in South Sudan, Trump envoy tells president",TRUE
"U.S. has lost trust in South Sudan, Trump envoy tells president",TRUE
U.S. has room to fight any future downturn with spending: Furman,TRUE
U.S. has told Turkey jailed gold trader in good condition: deputy PM,TRUE
U.S. health insurers want Cruz proposal dropped from Senate bill,TRUE
U.S. health official: Widespread Zika vaccine not likely to be available for years,TRUE
U.S. health secretary says his job is to follow Obamacare law,TRUE
U.S. health secretary to brief lawmakers on efforts over Zika virus,TRUE
U.S. health secretary: House health bill is just first step,TRUE
U.S. healthcare bill's collapse escalates Republican infighting,TRUE
U.S. hedge fund managers pour money into 2016 race and Trump is a factor,TRUE
"U.S. helped thwart major attack in St. Petersburg: U.S., Russia say",TRUE
U.S. high court action leaves transgender students in legal limbo,TRUE
U.S. high court could spur Congress on Puerto Rico debt crisis,TRUE
U.S. high court nominee calls Trump's attacks on judiciary 'demoralizing',TRUE
"U.S. high court pick Gorsuch seen as genial, firmly conservative",TRUE
U.S. hikes tensions in NAFTA talks with call for 'sunset clause',TRUE
U.S. Holocaust museum alarmed over 'hateful speech' by white nationalists,TRUE
U.S. Homeland Secretary Kelly warns Guatemalans to stay home,TRUE
U.S. homeland security head: Entry of lawful permanent residents in 'national interest',TRUE
U.S. Homeland Security probes possible abuse in Twitter summons case,TRUE
U.S. Homeland Security seeks proposals for wall with Mexico,TRUE
U.S. hopes easing limits on Cuba will boost reform in Havana: officials,TRUE
U.S. hopes for 'good deliverables' during Trump's China visit,TRUE
U.S. hopes for more from Russia after Crimean prisoners freed,TRUE
U.S. hopes to have border wall finished within two years: official,TRUE
U.S. hopes to pressure Myanmar to permit Rohingya repatriation,TRUE
U.S. hopes to pressure Myanmar to permit Rohingya repatriation,TRUE
U.S. hopes to see Chinese activist Liu treated for cancer 'elsewhere',TRUE
U.S. House and Senate leaders reach agreement 'in principle' on tax plan: AP,TRUE
U.S. House approves $81 billion for disaster aid,TRUE
U.S. House approves bill on financial regulation costs,TRUE
U.S. House approves bill to preserve insurance expert on regulatory panel,TRUE
U.S. House approves bill to upgrade airport security,TRUE
U.S. House approves disaster funds as Trump criticizes Puerto Rico,TRUE
U.S. House approves funding for children's healthcare program,TRUE
U.S. House approves tighter North Korea sanctions,TRUE
"U.S. House axes rules to prevent corruption, pollution",TRUE
U.S. House backs waiver allowing Mattis to serve as defense secretary,TRUE
U.S. House banking chairman unveils Dodd-Frank replacement,TRUE
U.S. House budget panel backs Republican healthcare plan,TRUE
U.S. House clears path for tax bill with budget approval,TRUE
U.S. House clears way for vote to start Obamacare legislation,TRUE
U.S. House clears way to debate Republican healthcare bill,TRUE
U.S. House committee approves bill to increase scrutiny of Fed,TRUE
U.S. House committee calls new hearing on Kaspersky software,TRUE
U.S. House committee examining barriers to Puerto Rico recovery: official,TRUE
U.S. House committee launches probe of Allergan patent deal,TRUE
U.S. House committee 'may reconsider' WHO cancer agency funds,TRUE
U.S. House committee votes to smooth e-cigarette regulatory path,TRUE
U.S. House committee wants documents from former Trump aide Page,TRUE
U.S. House Democratic leader blames Russians for 'electronic Watergate',TRUE
U.S. House Democratic leader Pelosi calls for Confederate statue removal,TRUE
U.S. House Democratic leader Pelosi says Conyers should resign,TRUE
U.S. House Democratic women seek probe of Trump misconduct accusations,TRUE
U.S. House Democrats join growing congressional concern about State Dept,TRUE
U.S. House Democrats launch probe into MS drug pricing,TRUE
U.S. House Democrats' Pelosi: administration may shift funds for Zika,TRUE
U.S. House Democrats seek info from Deutsche Bank on Trump accounts,TRUE
U.S. House Democrats will introduce new version of Senate Russia bill,TRUE
U.S. House Dems reject Deutsche Bank privacy claim in Trump query,TRUE
U.S. House ethics panel investigating allegations against Rep. Conyers,TRUE
"U.S. House fails to pass FAA extension, hurricane tax relief",TRUE
U.S. House Freedom Caucus backs Republican tax reform framework: statement,TRUE
U.S. House Freedom Caucus chair: Healthcare bill lacks votes to pass,TRUE
U.S. House Freedom Caucus wants tax reform plan before budget deal,TRUE
U.S. House Intelligence chairman questions leaks behind Flynn resignation: CNN,TRUE
U.S. House Intelligence Committee has 'successful' Russia hearing,TRUE
U.S. House Judiciary Democrats ask FBI to investigate Sessions,TRUE
U.S. House lawmaker to release revamped Dodd-Frank overhaul bill,TRUE
U.S. House may be near deal on stalled Russia sanctions bill,TRUE
U.S. House may consider bill to fund government for a week: source,TRUE
U.S. House may not kill debit card fee limits: banking panel chair,TRUE
U.S. House may vote within days on tighter North Korea sanctions,TRUE
U.S. House members ask EPA not to lower biofuels requirements,TRUE
U.S. House panel approves Benghazi report after two-year probe,TRUE
U.S. House panel approves broad proposal on self-driving cars,TRUE
U.S. House panel cancels plan to introduce Puerto Rico bill,TRUE
U.S. House panel cancels Thursday session on Puerto Rico debt bill,TRUE
U.S. House panel issues subpoenas to Justice Department over Trump dossier: Democrat,TRUE
U.S. House panel narrowly backs Mattis waiver,TRUE
U.S. House panel offers alternative to retirement adviser rule,TRUE
U.S. House panel says agreement reached over Fusion GPS bank records,TRUE
U.S. House panel says its Russia probe continues after political feud,TRUE
U.S. House panel says Puerto Rico bill in limbo as talks continue,TRUE
U.S. House panel slams former NSA contractor Snowden,TRUE
U.S. House panel to begin hearings on tax reform next week,TRUE
U.S. House panel to consider self-driving car legislation,TRUE
U.S. House panel to disclose some Russian-linked Facebook ads,TRUE
U.S. House panel to take up bill to spur generic drug development,TRUE
U.S. House passes $1.2 trillion measure to fund government,TRUE
U.S. House passes ballistic missile sanctions on Iran,TRUE
U.S. House passes ballistic missile sanctions on Iran,TRUE
U.S. House passes bill requiring warrants to search old emails,TRUE
U.S. House passes bill to fund government through September,TRUE
"U.S. House passes Iran sanctions, financial services measures",TRUE
U.S. House passes Puerto Rico debt relief bill,TRUE
U.S. House passes sanctions on Iran-backed Hezbollah,TRUE
U.S. House passes sanctions on Iran-backed Hezbollah,TRUE
U.S. House Republican gun bill draws the ire of Democrats,TRUE
U.S. House Republican McCarthy wants to fix Iran nuclear deal,TRUE
U.S. House Republican McCarthy wants to fix Iran nuclear deal,TRUE
